image_name,tray_nr,image_nr,image_path,x,y,z,roll,pitch,yaw,LDM0x,LDM0y,VP0,x0,y0,z0,LDM1x,LDM1y,VP1,x1,y1,z1,LDM2x,LDM2y,VP2,x2,y2,z2,LDM3x,LDM3y,VP3,x3,y3,z3,LDM4x,LDM4y,VP4,x4,y4,z4,LDM5x,LDM5y,VP5,x5,y5,z5,LDM6x,LDM6y,VP6,x6,y6,z6,LDM7x,LDM7y,VP7,x7,y7,z7,LDM8x,LDM8y,VP8,x8,y8,z8
cam_182.jpeg,Difficult_Trajectory,182,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_182.jpeg,-13.413576,31.848629,165.521698,-4.751378,-14.570126,-3.2951,194,295,1,-26.907,-17.332,-166.034,-17,250,0,-110.445,2.058,-153.831,29,262,1,-94.367,-2.532,-158.406,9,266,1,-101.451,-4.302,-156.706,19,296,1,-98.312,-17.026,-158.582,22,320,1,-97.756,-26.963,-159.553,19,351,1,-99.448,-40.076,-160.202,39,351,1,-92.134,-40.683,-162.16,-2,370,0,-107.652,-47.827,-158.706
cam_183.jpeg,Difficult_Trajectory,183,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_183.jpeg,-13.5042,31.823445,165.331719,-4.745534,-14.554544,-3.28278,194,295,1,-26.735,-17.334,-165.875,-17,250,0,-110.272,2.076,-153.696,29,262,1,-94.194,-2.518,-158.266,9,266,1,-101.278,-4.287,-156.568,20,296,1,-98.142,-17.011,-158.441,22,320,1,-97.587,-26.948,-159.41,19,351,1,-99.283,-40.062,-160.057,39,351,1,-91.969,-40.67,-162.013,-2,370,0,-107.489,-47.81,-158.562
cam_184.jpeg,Difficult_Trajectory,184,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_184.jpeg,-13.595298,31.797847,165.141806,-4.739495,-14.538738,-3.270308,194,295,1,-26.562,-17.337,-165.716,-17,250,0,-110.097,2.095,-153.562,29,262,1,-94.019,-2.504,-158.127,9,266,1,-101.104,-4.271,-156.43,20,296,1,-97.97,-16.996,-158.3,22,320,1,-97.418,-26.934,-159.268,19,351,1,-99.116,-40.047,-159.913,39,351,1,-91.802,-40.658,-161.867,-2,370,0,-107.325,-47.793,-158.419
cam_185.jpeg,Difficult_Trajectory,185,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_185.jpeg,-13.686866,31.771838,164.951953,-4.733261,-14.522707,-3.257686,195,295,1,-26.388,-17.341,-165.556,-16,250,0,-109.922,2.113,-153.427,29,262,1,-93.844,-2.49,-157.988,9,266,1,-100.93,-4.255,-156.292,20,296,1,-97.798,-16.981,-158.16,23,320,1,-97.248,-26.919,-159.126,20,351,1,-98.949,-40.032,-159.769,40,351,1,-91.635,-40.645,-161.721,-1,370,0,-107.16,-47.776,-158.276
cam_186.jpeg,Difficult_Trajectory,186,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_186.jpeg,-13.778897,31.745424,164.762163,-4.726832,-14.506453,-3.244914,195,295,1,-26.213,-17.344,-165.397,-16,250,0,-109.746,2.132,-153.294,29,261,1,-93.667,-2.476,-157.849,10,266,1,-100.754,-4.239,-156.155,20,296,1,-97.625,-16.966,-158.02,23,320,1,-97.077,-26.905,-158.984,20,351,1,-98.782,-40.017,-159.625,40,351,1,-91.467,-40.632,-161.575,-1,371,0,-106.995,-47.759,-158.133
cam_187.jpeg,Difficult_Trajectory,187,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_187.jpeg,-13.871389,31.718607,164.572431,-4.720212,-14.489975,-3.231992,195,295,1,-26.038,-17.347,-165.238,-16,250,0,-109.569,2.151,-153.161,30,261,1,-93.49,-2.462,-157.711,10,266,1,-100.578,-4.223,-156.018,20,296,1,-97.452,-16.951,-157.88,23,320,1,-96.906,-26.89,-158.842,20,351,1,-98.613,-40.002,-159.482,40,351,1,-91.297,-40.619,-161.43,-1,371,0,-106.829,-47.741,-157.991
cam_188.jpeg,Difficult_Trajectory,188,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_188.jpeg,-13.964334,31.691391,164.382759,-4.713398,-14.473276,-3.218922,196,296,1,-25.861,-17.351,-165.079,-16,250,0,-109.391,2.169,-153.028,30,261,1,-93.312,-2.448,-157.573,10,266,1,-100.401,-4.207,-155.882,21,296,1,-97.277,-16.936,-157.74,23,320,1,-96.733,-26.875,-158.701,20,351,1,-98.443,-39.987,-159.339,40,351,1,-91.128,-40.606,-161.285,-1,371,0,-106.661,-47.724,-157.848
cam_189.jpeg,Difficult_Trajectory,189,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_189.jpeg,-14.057729,31.663781,164.19314,-4.706393,-14.456356,-3.205703,196,296,1,-25.684,-17.355,-164.92,-16,250,0,-109.212,2.188,-152.896,30,261,1,-93.133,-2.434,-157.435,10,266,1,-100.223,-4.19,-155.746,21,296,1,-97.102,-16.921,-157.601,23,320,1,-96.56,-26.86,-158.56,20,351,1,-98.273,-39.972,-159.196,40,351,1,-90.957,-40.593,-161.14,-1,371,0,-106.493,-47.707,-157.706
cam_190.jpeg,Difficult_Trajectory,190,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_190.jpeg,-14.151569,31.63578,164.003578,-4.699198,-14.439218,-3.192336,197,296,1,-25.505,-17.359,-164.762,-15,250,0,-109.032,2.207,-152.764,30,261,1,-92.953,-2.42,-157.298,11,266,1,-100.044,-4.174,-155.61,21,296,1,-96.925,-16.906,-157.463,24,320,1,-96.386,-26.845,-158.419,21,351,1,-98.102,-39.957,-159.053,41,352,1,-90.786,-40.58,-160.995,-1,371,0,-106.325,-47.689,-157.565
cam_191.jpeg,Difficult_Trajectory,191,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_191.jpeg,-14.245848,31.607391,163.814067,-4.691812,-14.42186,-3.178823,197,296,1,-25.326,-17.363,-164.603,-15,250,0,-108.851,2.227,-152.632,31,261,1,-92.772,-2.406,-157.161,11,266,1,-99.864,-4.158,-155.475,21,296,1,-96.748,-16.891,-157.324,24,320,1,-96.211,-26.83,-158.279,21,351,1,-97.93,-39.941,-158.911,41,352,1,-90.613,-40.567,-160.85,0,371,0,-106.155,-47.672,-157.423
cam_192.jpeg,Difficult_Trajectory,192,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_192.jpeg,-14.340562,31.578619,163.624609,-4.684237,-14.404285,-3.165162,197,296,1,-25.146,-17.367,-164.444,-15,250,0,-108.67,2.246,-152.501,31,261,1,-92.591,-2.391,-157.025,11,266,1,-99.683,-4.141,-155.341,21,296,1,-96.57,-16.875,-157.186,24,320,1,-96.035,-26.815,-158.138,21,351,1,-97.758,-39.926,-158.769,41,352,1,-90.44,-40.554,-160.706,0,371,0,-105.985,-47.654,-157.282
cam_193.jpeg,Difficult_Trajectory,193,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_193.jpeg,-14.435707,31.549467,163.435199,-4.676474,-14.386494,-3.151356,198,296,1,-24.965,-17.372,-164.286,-15,250,0,-108.487,2.265,-152.371,31,261,1,-92.408,-2.377,-156.889,11,266,1,-99.501,-4.125,-155.206,22,296,1,-96.391,-16.86,-157.048,24,320,1,-95.859,-26.8,-157.999,21,351,1,-97.584,-39.911,-158.627,41,352,1,-90.267,-40.541,-160.562,0,371,0,-105.814,-47.636,-157.141
cam_194.jpeg,Difficult_Trajectory,194,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_194.jpeg,-14.531276,31.519939,163.245838,-4.668524,-14.368488,-3.137403,198,296,1,-24.784,-17.377,-164.127,-15,250,0,-108.304,2.285,-152.241,31,261,1,-92.225,-2.362,-156.753,12,266,1,-99.319,-4.108,-155.072,22,296,1,-96.212,-16.845,-156.911,25,320,1,-95.681,-26.785,-157.859,21,351,1,-97.41,-39.895,-158.485,42,352,1,-90.092,-40.528,-160.418,0,371,0,-105.643,-47.618,-157.0
cam_195.jpeg,Difficult_Trajectory,195,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_195.jpeg,-14.627266,31.490038,163.056522,-4.660386,-14.350267,-3.123306,198,296,1,-24.601,-17.381,-163.968,-14,250,0,-108.12,2.304,-152.111,32,261,1,-92.041,-2.348,-156.617,12,266,1,-99.136,-4.092,-154.938,22,296,1,-96.031,-16.829,-156.774,25,320,1,-95.503,-26.77,-157.72,22,351,1,-97.235,-39.88,-158.344,42,352,1,-89.917,-40.515,-160.274,0,371,0,-105.47,-47.6,-156.859
cam_196.jpeg,Difficult_Trajectory,196,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_196.jpeg,-14.72367,31.45977,162.867253,-4.652063,-14.331834,-3.109064,199,296,1,-24.418,-17.386,-163.81,-14,250,0,-107.935,2.324,-151.982,32,261,1,-91.856,-2.334,-156.482,12,266,1,-98.952,-4.075,-154.805,22,296,1,-95.85,-16.814,-156.637,25,320,1,-95.324,-26.755,-157.58,22,351,1,-97.06,-39.864,-158.202,42,352,1,-89.741,-40.502,-160.13,0,371,1,-105.297,-47.582,-156.719
cam_197.jpeg,Difficult_Trajectory,197,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_197.jpeg,-14.820486,31.429136,162.678024,-4.643554,-14.313189,-3.094679,199,296,1,-24.234,-17.392,-163.652,-14,250,0,-107.749,2.344,-151.853,32,261,1,-91.67,-2.319,-156.348,12,265,1,-98.767,-4.058,-154.672,23,296,1,-95.668,-16.798,-156.5,25,320,1,-95.145,-26.74,-157.442,22,352,1,-96.884,-39.849,-158.061,42,352,1,-89.564,-40.488,-159.987,0,371,1,-105.123,-47.564,-156.579
cam_198.jpeg,Difficult_Trajectory,198,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_198.jpeg,-14.917706,31.398141,162.48884,-4.634861,-14.294333,-3.080149,199,296,1,-24.049,-17.397,-163.493,-14,250,0,-107.563,2.364,-151.724,32,261,1,-91.483,-2.305,-156.213,12,265,1,-98.581,-4.041,-154.54,23,296,1,-95.485,-16.783,-156.364,26,320,1,-94.964,-26.725,-157.303,22,352,1,-96.706,-39.833,-157.92,42,352,1,-89.387,-40.475,-159.844,0,371,1,-104.949,-47.546,-156.439
cam_199.jpeg,Difficult_Trajectory,199,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_199.jpeg,-15.015329,31.366789,162.299692,-4.625984,-14.275267,-3.065477,200,296,1,-23.863,-17.403,-163.335,-13,250,0,-107.375,2.383,-151.596,33,261,1,-91.295,-2.29,-156.079,13,265,1,-98.394,-4.025,-154.407,23,296,1,-95.301,-16.767,-156.228,26,320,1,-94.783,-26.709,-157.165,22,352,1,-96.529,-39.818,-157.78,43,352,1,-89.209,-40.462,-159.701,0,371,1,-104.774,-47.528,-156.299
cam_200.jpeg,Difficult_Trajectory,200,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_200.jpeg,-15.113346,31.335083,162.110586,-4.616925,-14.255991,-3.050663,200,296,1,-23.677,-17.408,-163.176,-13,249,0,-107.187,2.403,-151.469,33,261,1,-91.107,-2.276,-155.945,13,265,1,-98.207,-4.008,-154.275,23,296,1,-95.117,-16.751,-156.092,26,320,1,-94.601,-26.694,-157.027,23,352,1,-96.35,-39.802,-157.639,43,352,1,-89.03,-40.449,-159.558,0,371,1,-104.598,-47.51,-156.159
cam_201.jpeg,Difficult_Trajectory,201,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_201.jpeg,-15.211756,31.303026,161.921513,-4.607683,-14.236508,-3.035706,201,296,1,-23.49,-17.414,-163.018,-13,249,0,-106.998,2.424,-151.341,33,261,1,-90.918,-2.261,-155.812,13,265,1,-98.019,-3.991,-154.144,24,296,1,-94.932,-16.736,-155.957,26,320,1,-94.418,-26.679,-156.889,23,352,1,-96.171,-39.786,-157.499,43,352,1,-88.85,-40.436,-159.415,1,371,1,-104.421,-47.491,-156.02
cam_202.jpeg,Difficult_Trajectory,202,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_202.jpeg,-15.310552,31.270623,161.732479,-4.59826,-14.216819,-3.020608,201,296,1,-23.302,-17.42,-162.86,-13,249,0,-106.808,2.444,-151.214,33,261,1,-90.728,-2.246,-155.679,14,265,1,-97.83,-3.974,-154.012,24,296,1,-94.746,-16.72,-155.821,26,320,1,-94.235,-26.664,-156.751,23,352,1,-95.991,-39.771,-157.359,43,352,1,-88.67,-40.423,-159.272,1,372,1,-104.244,-47.473,-155.881
cam_203.jpeg,Difficult_Trajectory,203,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_203.jpeg,-15.40973,31.237878,161.543475,-4.588656,-14.196924,-3.00537,201,296,1,-23.113,-17.426,-162.701,-12,249,0,-106.618,2.464,-151.088,34,261,1,-90.537,-2.232,-155.546,14,265,1,-97.64,-3.957,-153.881,24,296,1,-94.559,-16.704,-155.687,27,320,1,-94.051,-26.648,-156.614,23,352,1,-95.811,-39.755,-157.219,44,352,1,-88.489,-40.409,-159.13,1,372,1,-104.066,-47.455,-155.742
cam_204.jpeg,Difficult_Trajectory,204,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_204.jpeg,-15.509284,31.204793,161.354505,-4.578873,-14.176825,-2.989991,202,296,1,-22.924,-17.433,-162.543,-12,249,0,-106.426,2.484,-150.962,34,261,1,-90.346,-2.217,-155.413,14,265,1,-97.45,-3.94,-153.751,24,296,1,-94.372,-16.689,-155.552,27,320,1,-93.866,-26.633,-156.476,24,352,1,-95.629,-39.739,-157.079,44,352,1,-88.307,-40.396,-158.987,1,372,1,-103.887,-47.436,-155.603
cam_205.jpeg,Difficult_Trajectory,205,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_205.jpeg,-15.609212,31.171372,161.165563,-4.568911,-14.156522,-2.974472,202,296,1,-22.733,-17.44,-162.384,-12,249,0,-106.234,2.505,-150.836,34,261,1,-90.153,-2.203,-155.281,14,265,1,-97.259,-3.923,-153.62,25,296,1,-94.184,-16.673,-155.417,27,320,1,-93.681,-26.617,-156.339,24,352,1,-95.447,-39.723,-156.94,44,352,1,-88.124,-40.383,-158.845,1,372,1,-103.708,-47.418,-155.464
cam_206.jpeg,Difficult_Trajectory,206,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_206.jpeg,-15.709507,31.137619,160.976653,-4.55877,-14.136017,-2.958814,203,296,1,-22.542,-17.446,-162.226,-12,249,0,-106.041,2.525,-150.71,35,261,1,-89.96,-2.188,-155.149,15,265,1,-97.067,-3.906,-153.49,25,296,1,-93.995,-16.657,-155.283,27,320,1,-93.494,-26.602,-156.203,24,352,1,-95.265,-39.708,-156.8,44,352,1,-87.941,-40.37,-158.703,2,372,1,-103.528,-47.399,-155.326
cam_207.jpeg,Difficult_Trajectory,207,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_207.jpeg,-15.810165,31.103538,160.787767,-4.548452,-14.11531,-2.943017,203,297,1,-22.351,-17.453,-162.068,-11,249,0,-105.847,2.545,-150.585,35,261,1,-89.767,-2.173,-155.017,15,265,1,-96.874,-3.888,-153.361,25,296,1,-93.805,-16.641,-155.149,28,320,1,-93.307,-26.587,-156.066,24,352,1,-95.081,-39.692,-156.661,45,352,1,-87.758,-40.357,-158.561,2,372,1,-103.348,-47.381,-155.187
cam_208.jpeg,Difficult_Trajectory,208,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_208.jpeg,-15.91118,31.069132,160.598909,-4.537958,-14.094403,-2.927081,203,297,1,-22.158,-17.461,-161.909,-11,249,0,-105.653,2.566,-150.46,35,261,1,-89.572,-2.159,-154.886,15,265,1,-96.68,-3.871,-153.231,25,296,1,-93.615,-16.625,-155.016,28,320,1,-93.12,-26.571,-155.93,25,352,1,-94.897,-39.676,-156.522,45,353,1,-87.573,-40.343,-158.42,2,372,1,-103.167,-47.362,-155.049
cam_209.jpeg,Difficult_Trajectory,209,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_209.jpeg,-16.01255,31.034404,160.410073,-4.527287,-14.073298,-2.911008,204,297,1,-21.965,-17.468,-161.751,-11,249,0,-105.458,2.587,-150.336,35,261,1,-89.377,-2.144,-154.754,15,265,1,-96.486,-3.854,-153.102,26,296,1,-93.424,-16.61,-154.882,28,320,1,-92.931,-26.556,-155.793,25,352,1,-94.713,-39.66,-156.383,45,353,1,-87.388,-40.33,-158.278,2,372,1,-102.985,-47.343,-154.911
cam_210.jpeg,Difficult_Trajectory,210,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_210.jpeg,-16.114268,30.999359,160.221262,-4.516442,-14.051993,-2.894798,204,297,1,-21.771,-17.476,-161.592,-10,249,0,-105.262,2.607,-150.212,36,261,1,-89.181,-2.129,-154.623,16,265,1,-96.291,-3.837,-152.973,26,296,1,-93.232,-16.594,-154.749,29,320,1,-92.742,-26.54,-155.657,25,352,1,-94.528,-39.644,-156.244,45,353,1,-87.202,-40.317,-158.137,2,372,1,-102.802,-47.325,-154.773
cam_211.jpeg,Difficult_Trajectory,211,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_211.jpeg,-16.216331,30.964,160.032468,-4.505422,-14.030492,-2.87845,205,297,1,-21.577,-17.483,-161.434,-10,249,0,-105.065,2.628,-150.088,36,261,1,-88.984,-2.115,-154.493,16,265,1,-96.096,-3.82,-152.844,26,296,1,-93.04,-16.578,-154.616,29,320,1,-92.553,-26.525,-155.522,25,352,1,-94.342,-39.629,-156.106,46,353,1,-87.016,-40.304,-157.995,3,372,1,-102.619,-47.306,-154.636
cam_212.jpeg,Difficult_Trajectory,212,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_212.jpeg,-16.318733,30.92833,159.843697,-4.494228,-14.008795,-2.861967,205,297,1,-21.382,-17.491,-161.275,-10,249,0,-104.868,2.649,-149.964,36,261,1,-88.786,-2.1,-154.362,16,265,1,-95.899,-3.802,-152.716,27,296,1,-92.847,-16.562,-154.483,29,320,1,-92.362,-26.509,-155.386,26,352,1,-94.155,-39.613,-155.967,46,353,1,-86.829,-40.291,-157.854,3,372,1,-102.436,-47.287,-154.498
cam_213.jpeg,Difficult_Trajectory,213,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_213.jpeg,-16.421471,30.892353,159.654941,-4.482862,-13.986903,-2.845347,205,297,1,-21.186,-17.5,-161.117,-10,249,0,-104.67,2.669,-149.841,37,261,1,-88.588,-2.086,-154.232,17,265,1,-95.702,-3.785,-152.588,27,296,1,-92.653,-16.546,-154.35,29,321,1,-92.171,-26.494,-155.25,26,352,1,-93.968,-39.597,-155.829,46,353,1,-86.642,-40.278,-157.713,3,372,1,-102.251,-47.268,-154.361
cam_214.jpeg,Difficult_Trajectory,214,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_214.jpeg,-16.524538,30.856072,159.466204,-4.471324,-13.964817,-2.828593,206,297,1,-20.989,-17.508,-160.958,-9,249,0,-104.471,2.69,-149.718,37,261,1,-88.389,-2.071,-154.102,17,265,1,-95.504,-3.768,-152.46,27,296,1,-92.459,-16.53,-154.218,30,321,1,-91.98,-26.479,-155.115,26,352,1,-93.78,-39.581,-155.691,46,353,1,-86.453,-40.265,-157.572,3,372,1,-102.067,-47.249,-154.223
cam_215.jpeg,Difficult_Trajectory,215,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_215.jpeg,-16.627931,30.819491,159.277479,-4.459615,-13.942538,-2.811703,206,297,1,-20.792,-17.517,-160.8,-9,249,0,-104.271,2.711,-149.596,37,261,1,-88.19,-2.056,-153.972,17,265,1,-95.306,-3.751,-152.332,27,296,1,-92.263,-16.515,-154.085,30,321,1,-91.787,-26.463,-154.98,26,352,1,-93.592,-39.565,-155.552,47,353,1,-86.264,-40.252,-157.431,4,372,1,-101.881,-47.231,-154.086
cam_216.jpeg,Difficult_Trajectory,216,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_216.jpeg,-16.731645,30.782613,159.08877,-4.447735,-13.920068,-2.79468,207,297,1,-20.594,-17.525,-160.641,-9,249,0,-104.071,2.732,-149.474,38,261,1,-87.989,-2.042,-153.843,17,265,1,-95.107,-3.733,-152.205,28,296,1,-92.068,-16.499,-153.953,30,321,1,-91.594,-26.448,-154.845,27,352,1,-93.403,-39.549,-155.414,47,353,1,-86.075,-40.239,-157.29,4,372,1,-101.695,-47.212,-153.949
cam_217.jpeg,Difficult_Trajectory,217,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_217.jpeg,-16.835676,30.745443,158.90007,-4.435686,-13.897408,-2.777522,207,297,1,-20.395,-17.534,-160.482,-8,248,0,-103.87,2.753,-149.352,38,261,1,-87.788,-2.027,-153.713,18,265,1,-94.907,-3.716,-152.078,28,296,1,-91.871,-16.483,-153.822,30,321,1,-91.401,-26.432,-154.71,27,352,1,-93.213,-39.534,-155.277,47,353,1,-85.885,-40.226,-157.149,4,372,1,-101.509,-47.193,-153.812
cam_218.jpeg,Difficult_Trajectory,218,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_218.jpeg,-16.940019,30.707982,158.711383,-4.423468,-13.874557,-2.760231,208,297,1,-20.196,-17.544,-160.323,-8,248,0,-103.669,2.774,-149.23,38,260,1,-87.587,-2.013,-153.584,18,265,1,-94.706,-3.699,-151.951,28,296,1,-91.674,-16.467,-153.69,31,321,1,-91.207,-26.417,-154.575,27,353,1,-93.023,-39.518,-155.139,48,353,1,-85.694,-40.213,-157.008,4,372,1,-101.322,-47.174,-153.675
cam_219.jpeg,Difficult_Trajectory,219,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_219.jpeg,-17.044669,30.670235,158.522702,-4.411082,-13.851518,-2.742808,208,297,1,-19.996,-17.553,-160.165,-8,248,0,-103.466,2.795,-149.108,39,260,1,-87.384,-1.998,-153.455,18,265,1,-94.505,-3.682,-151.824,29,296,1,-91.477,-16.451,-153.558,31,321,1,-91.012,-26.402,-154.441,27,353,1,-92.833,-39.502,-155.001,48,353,1,-85.503,-40.2,-156.868,5,373,1,-101.134,-47.155,-153.538
cam_220.jpeg,Difficult_Trajectory,220,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_220.jpeg,-17.149622,30.632206,158.334031,-4.398528,-13.828292,-2.725252,208,297,1,-19.796,-17.563,-160.006,-8,248,0,-103.263,2.816,-148.987,39,260,1,-87.181,-1.984,-153.327,19,265,1,-94.303,-3.664,-151.698,29,296,1,-91.278,-16.436,-153.427,31,321,1,-90.817,-26.386,-154.306,28,353,1,-92.641,-39.486,-154.864,48,353,1,-85.311,-40.187,-156.727,5,373,1,-100.946,-47.136,-153.402
cam_221.jpeg,Difficult_Trajectory,221,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_221.jpeg,-17.254874,30.593898,158.145362,-4.385808,-13.804879,-2.707564,209,297,1,-19.595,-17.572,-159.847,-7,248,0,-103.06,2.837,-148.866,39,260,1,-86.978,-1.969,-153.198,19,265,1,-94.101,-3.647,-151.572,29,296,1,-91.079,-16.42,-153.296,32,321,1,-90.621,-26.371,-154.172,28,353,1,-92.449,-39.47,-154.726,48,353,1,-85.119,-40.175,-156.587,5,373,1,-100.757,-47.117,-153.265
cam_222.jpeg,Difficult_Trajectory,222,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_222.jpeg,-17.360419,30.555313,157.956701,-4.372922,-13.781281,-2.689745,209,297,1,-19.393,-17.582,-159.688,-7,248,0,-102.856,2.858,-148.746,40,260,1,-86.773,-1.955,-153.07,19,265,1,-93.898,-3.63,-151.446,29,296,1,-90.88,-16.404,-153.165,32,321,1,-90.424,-26.356,-154.038,28,353,1,-92.257,-39.455,-154.589,49,353,1,-84.926,-40.162,-156.446,5,373,1,-100.568,-47.098,-153.129
cam_223.jpeg,Difficult_Trajectory,223,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_223.jpeg,-17.466253,30.516456,157.76804,-4.359871,-13.7575,-2.671795,210,298,1,-19.191,-17.593,-159.528,-7,248,0,-102.651,2.879,-148.625,40,260,1,-86.568,-1.941,-152.942,20,265,1,-93.694,-3.613,-151.32,30,296,1,-90.68,-16.389,-153.034,32,321,1,-90.227,-26.34,-153.904,28,353,1,-92.064,-39.439,-154.451,49,353,1,-84.733,-40.149,-156.306,6,373,1,-100.378,-47.079,-152.992
cam_224.jpeg,Difficult_Trajectory,224,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_224.jpeg,-17.572372,30.47733,157.579383,-4.346657,-13.733535,-2.653714,210,298,1,-18.988,-17.603,-159.369,-6,248,0,-102.445,2.9,-148.505,40,260,1,-86.363,-1.926,-152.814,20,265,1,-93.49,-3.595,-151.194,30,296,1,-90.479,-16.373,-152.903,32,321,1,-90.029,-26.325,-153.77,29,353,1,-91.87,-39.423,-154.314,49,353,1,-84.539,-40.137,-156.165,6,373,1,-100.187,-47.06,-152.856
cam_225.jpeg,Difficult_Trajectory,225,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_225.jpeg,-17.678772,30.437939,157.390723,-4.333278,-13.709388,-2.635504,211,298,1,-18.785,-17.614,-159.21,-6,248,0,-102.239,2.921,-148.385,41,260,1,-86.157,-1.912,-152.686,20,265,1,-93.285,-3.578,-151.069,30,296,1,-90.278,-16.357,-152.773,33,321,1,-89.831,-26.31,-153.636,29,353,1,-91.676,-39.408,-154.177,50,353,1,-84.344,-40.124,-156.025,6,373,1,-99.996,-47.041,-152.72
cam_226.jpeg,Difficult_Trajectory,226,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_226.jpeg,-17.785448,30.398285,157.202061,-4.319737,-13.68506,-2.617164,211,298,1,-18.58,-17.624,-159.05,-6,248,0,-102.032,2.942,-148.266,41,260,1,-85.95,-1.898,-152.559,21,264,1,-93.079,-3.561,-150.943,31,296,1,-90.076,-16.342,-152.642,33,321,1,-89.632,-26.295,-153.502,29,353,1,-91.482,-39.392,-154.04,50,354,1,-84.149,-40.111,-155.885,6,373,1,-99.805,-47.022,-152.584
cam_227.jpeg,Difficult_Trajectory,227,Dataset/New Datasets/20231016_New_Datasets/Difficult_Trajectory/left_rescaled/cam_227.jpeg,-17.892394,30.358372,157.013401,-4.306035,-13.660552,-2.598696,211,298,1,-18.376,-17.636,-158.891,-5,248,0,-101.825,2.963,-148.146,41,260,1,-85.742,-1.884,-152.431,21,264,1,-92.873,-3.544,-150.818,31,296,1,-89.873,-16.326,-152.512,33,321,1,-89.433,-26.28,-153.369,30,353,1,-91.287,-39.376,-153.903,50,354,1,-83.953,-40.099,-155.745,7,373,1,-99.613,-47.003,-152.448
