image_name,tray_nr,image_nr,image_path,camera,x,y,z,roll,pitch,yaw,LDM0x,LDM0y,VP0,x0,y0,z0,LDM1x,LDM1y,VP1,x1,y1,z1,LDM2x,LDM2y,VP2,x2,y2,z2,LDM3x,LDM3y,VP3,x3,y3,z3,LDM4x,LDM4y,VP4,x4,y4,z4,LDM5x,LDM5y,VP5,x5,y5,z5,LDM6x,LDM6y,VP6,x6,y6,z6,LDM7x,LDM7y,VP7,x7,y7,z7,LDM8x,LDM8y,VP8,x8,y8,z8
N3_TRAY_A_L_712.png,A,712,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_712.png,leftcam,-54.078,20.432,58.619,-0.0,3.133,-0.0,648,396,0,57.201,-20.432,-55.576,125,230,1,-24.286,4.668,-70.852,212,262,1,-8.01,-1.232,-69.961,172,269,1,-15.399,-2.432,-70.366,186,339,1,-12.903,-15.432,-70.229,186,393,1,-12.903,-25.432,-70.229,172,464,1,-15.399,-38.432,-70.366,212,471,1,-7.91,-39.632,-69.956,125,500,1,-24.286,-45.532,-70.852
N3_TRAY_A_L_713.png,A,713,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_713.png,leftcam,-54.078,20.432,58.413,-0.0,3.117,-0.0,649,396,0,57.174,-20.432,-55.386,124,230,1,-24.317,4.668,-70.64,212,262,1,-8.041,-1.232,-69.753,172,269,1,-15.43,-2.432,-70.156,185,339,1,-12.934,-15.432,-70.02,185,394,1,-12.934,-25.432,-70.02,172,464,1,-15.43,-38.432,-70.156,212,472,1,-7.941,-39.632,-69.748,124,501,1,-24.317,-45.532,-70.64
N3_TRAY_A_L_714.png,A,714,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_714.png,leftcam,-54.078,20.432,58.208,-0.0,3.1,-0.0,650,397,0,57.147,-20.432,-55.198,124,230,1,-24.349,4.668,-70.428,211,262,1,-8.073,-1.232,-69.546,171,269,1,-15.462,-2.432,-69.947,185,340,1,-12.966,-15.432,-69.811,185,394,1,-12.966,-25.432,-69.811,171,465,1,-15.462,-38.432,-69.947,212,473,1,-7.973,-39.632,-69.541,124,502,1,-24.349,-45.532,-70.428
N3_TRAY_A_L_715.png,A,715,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_715.png,leftcam,-54.079,20.432,58.003,-0.0,3.083,-0.0,651,397,0,57.12,-20.432,-55.011,123,230,1,-24.38,4.668,-70.216,211,262,1,-8.103,-1.232,-69.339,171,269,1,-15.493,-2.432,-69.737,184,340,1,-12.996,-15.432,-69.603,184,395,1,-12.996,-25.432,-69.603,171,465,1,-15.493,-38.432,-69.737,212,473,1,-8.004,-39.632,-69.334,123,503,1,-24.38,-45.532,-70.216
N3_TRAY_A_L_716.png,A,716,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_716.png,leftcam,-54.079,20.432,57.797,-0.0,3.067,-0.0,652,397,0,57.094,-20.432,-54.821,123,230,1,-24.411,4.668,-70.003,211,262,1,-8.134,-1.232,-69.131,170,269,1,-15.523,-2.432,-69.527,184,340,1,-13.027,-15.432,-69.393,184,395,1,-13.027,-25.432,-69.393,170,466,1,-15.523,-38.432,-69.527,211,474,1,-8.034,-39.632,-69.126,123,503,1,-24.411,-45.532,-70.003
N3_TRAY_A_L_717.png,A,717,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_717.png,leftcam,-54.079,20.432,57.592,-0.0,3.05,-0.0,653,398,0,57.067,-20.432,-54.633,122,230,1,-24.442,4.668,-69.791,210,262,1,-8.165,-1.232,-68.924,170,269,1,-15.555,-2.432,-69.318,184,340,1,-13.058,-15.432,-69.185,184,396,1,-13.058,-25.432,-69.185,170,467,1,-15.555,-38.432,-69.318,211,475,1,-8.065,-39.632,-68.919,122,504,1,-24.442,-45.532,-69.791
N3_TRAY_A_L_718.png,A,718,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_718.png,leftcam,-54.08,20.432,57.386,-0.0,3.033,-0.0,655,398,0,57.041,-20.432,-54.444,122,230,1,-24.473,4.668,-69.578,210,262,1,-8.196,-1.232,-68.716,170,269,1,-15.585,-2.432,-69.107,183,341,1,-13.089,-15.432,-68.975,183,396,1,-13.089,-25.432,-68.975,170,467,1,-15.585,-38.432,-69.107,211,475,1,-8.096,-39.632,-68.711,122,505,1,-24.473,-45.532,-69.578
N3_TRAY_A_L_719.png,A,719,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_719.png,leftcam,-54.08,20.432,57.181,-0.0,3.017,-0.0,656,399,0,57.015,-20.432,-54.255,121,230,1,-24.503,4.668,-69.367,210,262,1,-8.226,-1.232,-68.509,169,269,1,-15.615,-2.432,-68.898,183,341,1,-13.119,-15.432,-68.767,183,396,1,-13.119,-25.432,-68.767,169,468,1,-15.615,-38.432,-68.898,210,476,1,-8.126,-39.632,-68.504,121,506,1,-24.503,-45.532,-69.367
N3_TRAY_A_L_720.png,A,720,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_720.png,leftcam,-54.08,20.432,56.975,-0.0,3.0,-0.0,657,399,0,56.988,-20.432,-54.067,120,230,1,-24.534,4.668,-69.154,209,262,1,-8.257,-1.232,-68.301,169,269,1,-15.647,-2.432,-68.688,182,341,1,-13.15,-15.432,-68.557,182,397,1,-13.15,-25.432,-68.557,169,469,1,-15.647,-38.432,-68.688,210,477,1,-8.157,-39.632,-68.295,120,506,1,-24.534,-45.532,-69.154
N3_TRAY_A_L_721.png,A,721,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_721.png,leftcam,-54.08,20.432,56.77,-0.0,2.983,-0.0,658,400,0,56.961,-20.432,-53.879,120,230,1,-24.566,4.668,-68.942,209,262,1,-8.288,-1.232,-68.094,168,269,1,-15.678,-2.432,-68.479,182,342,1,-13.181,-15.432,-68.349,182,397,1,-13.181,-25.432,-68.349,168,469,1,-15.678,-38.432,-68.479,210,477,1,-8.188,-39.632,-68.088,120,507,1,-24.566,-45.532,-68.942
N3_TRAY_A_L_722.png,A,722,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_722.png,leftcam,-54.081,20.432,56.565,-0.0,2.967,-0.0,660,400,0,56.936,-20.432,-53.69,119,230,1,-24.594,4.668,-68.73,209,262,1,-8.316,-1.232,-67.886,168,269,1,-15.706,-2.432,-68.269,182,342,1,-13.21,-15.432,-68.14,182,398,1,-13.21,-25.432,-68.14,168,470,1,-15.706,-38.432,-68.269,209,478,1,-8.216,-39.632,-67.881,119,508,1,-24.594,-45.532,-68.73
N3_TRAY_A_L_723.png,A,723,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_723.png,leftcam,-54.081,20.432,56.359,-0.0,2.95,-0.0,661,401,0,56.91,-20.432,-53.501,119,230,1,-24.625,4.668,-68.517,209,262,1,-8.347,-1.232,-67.678,167,269,1,-15.737,-2.432,-68.059,181,342,1,-13.241,-15.432,-67.93,181,398,1,-13.241,-25.432,-67.93,167,471,1,-15.737,-38.432,-68.059,209,479,1,-8.247,-39.632,-67.673,119,509,1,-24.625,-45.532,-68.517
N3_TRAY_A_L_724.png,A,724,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_724.png,leftcam,-54.081,20.432,56.154,-0.0,2.933,-0.0,662,402,0,56.883,-20.432,-53.313,118,229,1,-24.656,4.668,-68.305,208,262,1,-8.378,-1.232,-67.471,167,269,1,-15.768,-2.432,-67.85,181,342,1,-13.271,-15.432,-67.722,181,399,1,-13.271,-25.432,-67.722,167,471,1,-15.768,-38.432,-67.85,209,479,1,-8.278,-39.632,-67.466,118,509,1,-24.656,-45.532,-68.305
N3_TRAY_A_L_725.png,A,725,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_725.png,leftcam,-54.082,20.432,55.948,-0.0,2.917,-0.0,663,402,0,56.859,-20.432,-53.123,117,229,1,-24.685,4.668,-68.092,208,262,1,-8.406,-1.232,-67.263,167,269,1,-15.796,-2.432,-67.64,180,343,1,-13.3,-15.432,-67.512,180,399,1,-13.3,-25.432,-67.512,167,472,1,-15.796,-38.432,-67.64,208,480,1,-8.306,-39.632,-67.258,117,510,1,-24.685,-45.532,-68.092
N3_TRAY_A_L_726.png,A,726,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_726.png,leftcam,-54.082,20.432,55.743,-0.0,2.9,-0.0,665,403,0,56.833,-20.432,-52.935,117,229,1,-24.715,4.668,-67.88,208,262,1,-8.436,-1.232,-67.056,166,269,1,-15.827,-2.432,-67.43,180,343,1,-13.33,-15.432,-67.304,180,399,1,-13.33,-25.432,-67.304,166,473,1,-15.827,-38.432,-67.43,208,481,1,-8.336,-39.632,-67.051,117,511,1,-24.715,-45.532,-67.88
N3_TRAY_A_L_727.png,A,727,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_727.png,leftcam,-54.082,20.432,55.538,-0.0,2.883,-0.0,666,403,0,56.807,-20.432,-52.748,116,229,1,-24.746,4.668,-67.668,207,263,1,-8.466,-1.232,-66.848,166,269,1,-15.857,-2.432,-67.221,180,343,1,-13.36,-15.432,-67.095,180,400,1,-13.36,-25.432,-67.095,166,473,1,-15.857,-38.432,-67.221,208,481,1,-8.367,-39.632,-66.843,116,512,0,-24.746,-45.532,-67.668
N3_TRAY_A_L_728.png,A,728,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_728.png,leftcam,-54.082,20.432,55.332,-0.0,2.867,-0.0,667,404,0,56.782,-20.432,-52.558,116,229,1,-24.775,4.668,-67.456,207,263,1,-8.495,-1.232,-66.64,165,269,1,-15.886,-2.432,-67.01,179,343,1,-13.389,-15.432,-66.885,179,400,1,-13.389,-25.432,-66.885,165,474,1,-15.886,-38.432,-67.01,208,482,1,-8.396,-39.632,-66.635,116,513,0,-24.775,-45.532,-67.456
N3_TRAY_A_L_729.png,A,729,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_729.png,leftcam,-54.083,20.432,55.127,-0.0,2.85,-0.0,668,404,0,56.757,-20.432,-52.37,115,229,1,-24.804,4.668,-67.243,207,263,1,-8.524,-1.232,-66.433,165,269,1,-15.915,-2.432,-66.801,179,344,1,-13.418,-15.432,-66.677,179,401,1,-13.418,-25.432,-66.677,165,475,1,-15.915,-38.432,-66.801,207,483,1,-8.425,-39.632,-66.428,115,513,0,-24.804,-45.532,-67.243
N3_TRAY_A_L_730.png,A,730,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_730.png,leftcam,-54.083,20.432,54.921,-0.0,2.833,-0.0,670,405,0,56.731,-20.432,-52.181,114,229,1,-24.834,4.668,-67.03,206,263,1,-8.554,-1.232,-66.225,164,269,1,-15.945,-2.432,-66.59,178,344,1,-13.448,-15.432,-66.467,178,401,1,-13.448,-25.432,-66.467,164,475,1,-15.945,-38.432,-66.59,207,484,1,-8.454,-39.632,-66.22,114,514,0,-24.834,-45.532,-67.03
N3_TRAY_A_L_731.png,A,731,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_731.png,leftcam,-54.083,20.432,54.716,-0.0,2.817,-0.0,671,405,0,56.707,-20.432,-51.992,114,229,1,-24.863,4.668,-66.819,206,263,1,-8.583,-1.232,-66.018,164,269,1,-15.974,-2.432,-66.381,178,344,1,-13.477,-15.432,-66.258,178,402,1,-13.477,-25.432,-66.258,164,476,1,-15.974,-38.432,-66.381,207,484,1,-8.483,-39.632,-66.013,114,515,0,-24.863,-45.532,-66.819
N3_TRAY_A_L_732.png,A,732,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_732.png,leftcam,-54.083,20.432,54.51,-0.0,2.8,-0.0,672,406,0,56.681,-20.432,-51.803,113,229,1,-24.893,4.668,-66.606,206,263,1,-8.613,-1.232,-65.809,163,270,1,-16.004,-2.432,-66.171,178,345,1,-13.507,-15.432,-66.049,178,402,1,-13.507,-25.432,-66.049,163,477,1,-16.004,-38.432,-66.171,206,485,1,-8.513,-39.632,-65.804,113,516,0,-24.893,-45.532,-66.606
N3_TRAY_A_L_733.png,A,733,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_733.png,leftcam,-54.084,20.432,54.305,-0.0,2.783,-0.0,674,406,0,56.657,-20.432,-51.615,112,229,1,-24.922,4.668,-66.393,205,263,1,-8.641,-1.232,-65.602,163,270,1,-16.032,-2.432,-65.961,177,345,1,-13.535,-15.432,-65.84,177,403,1,-13.535,-25.432,-65.84,163,477,1,-16.032,-38.432,-65.961,206,486,1,-8.541,-39.632,-65.597,112,517,0,-24.922,-45.532,-66.393
N3_TRAY_A_L_734.png,A,734,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_734.png,leftcam,-54.084,20.432,54.1,-0.0,2.767,-0.0,675,407,0,56.633,-20.432,-51.426,112,229,1,-24.95,4.668,-66.182,205,263,1,-8.669,-1.232,-65.395,162,270,1,-16.061,-2.432,-65.752,177,345,1,-13.563,-15.432,-65.631,177,403,1,-13.563,-25.432,-65.631,162,478,1,-16.061,-38.432,-65.752,206,486,1,-8.569,-39.632,-65.39,112,518,0,-24.95,-45.532,-66.182
N3_TRAY_A_L_735.png,A,735,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_735.png,leftcam,-54.084,20.432,53.894,-0.0,2.75,-0.0,676,407,0,56.607,-20.432,-51.237,111,229,1,-24.98,4.668,-65.968,205,263,1,-8.698,-1.232,-65.186,162,270,1,-16.09,-2.432,-65.541,176,345,1,-13.593,-15.432,-65.421,176,404,1,-13.593,-25.432,-65.421,162,479,1,-16.09,-38.432,-65.541,205,487,1,-8.599,-39.632,-65.182,111,518,0,-24.98,-45.532,-65.968
N3_TRAY_A_L_736.png,A,736,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_736.png,leftcam,-54.084,20.432,53.689,-0.0,2.733,-0.0,678,408,0,56.582,-20.432,-51.049,111,228,1,-25.009,4.668,-65.756,204,263,1,-8.728,-1.232,-64.979,162,270,1,-16.119,-2.432,-65.332,176,346,1,-13.622,-15.432,-65.213,176,404,1,-13.622,-25.432,-65.213,162,480,1,-16.119,-38.432,-65.332,205,488,1,-8.628,-39.632,-64.974,111,519,0,-25.009,-45.532,-65.756
N3_TRAY_A_L_737.png,A,737,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_737.png,leftcam,-54.085,20.432,53.483,-0.0,2.717,-0.0,679,409,0,56.559,-20.432,-50.859,110,228,1,-25.036,4.668,-65.543,204,263,1,-8.755,-1.232,-64.771,161,270,1,-16.146,-2.432,-65.122,176,346,1,-13.649,-15.432,-65.003,176,405,1,-13.649,-25.432,-65.003,161,480,1,-16.146,-38.432,-65.122,205,489,1,-8.655,-39.632,-64.766,110,520,0,-25.036,-45.532,-65.543
N3_TRAY_A_L_738.png,A,738,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_738.png,leftcam,-54.085,20.432,53.278,-0.0,2.7,-0.0,681,409,0,56.535,-20.432,-50.671,109,228,1,-25.065,4.668,-65.331,204,263,1,-8.783,-1.232,-64.563,161,270,1,-16.175,-2.432,-64.912,175,346,1,-13.678,-15.432,-64.794,175,405,1,-13.678,-25.432,-64.794,161,481,1,-16.175,-38.432,-64.912,204,489,1,-8.684,-39.632,-64.559,109,521,0,-25.065,-45.532,-65.331
N3_TRAY_A_L_739.png,A,739,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_739.png,leftcam,-54.085,20.432,53.073,-0.0,2.683,-0.0,682,410,0,56.51,-20.432,-50.483,109,228,1,-25.094,4.668,-65.119,203,263,1,-8.812,-1.232,-64.356,160,270,1,-16.204,-2.432,-64.702,175,347,1,-13.707,-15.432,-64.585,175,406,1,-13.707,-25.432,-64.585,160,482,1,-16.204,-38.432,-64.702,204,490,1,-8.712,-39.632,-64.351,109,522,0,-25.094,-45.532,-65.119
N3_TRAY_A_L_740.png,A,740,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_740.png,leftcam,-54.085,20.432,52.867,-0.0,2.667,-0.0,683,410,0,56.486,-20.432,-50.293,108,228,1,-25.122,4.668,-64.906,203,263,1,-8.84,-1.232,-64.148,160,270,1,-16.232,-2.432,-64.492,174,347,1,-13.734,-15.432,-64.376,174,406,1,-13.734,-25.432,-64.376,160,483,1,-16.232,-38.432,-64.492,204,491,1,-8.74,-39.632,-64.143,108,523,0,-25.122,-45.532,-64.906
N3_TRAY_A_L_741.png,A,741,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_741.png,leftcam,-54.086,20.432,52.662,-0.0,2.65,-0.0,685,411,0,56.463,-20.432,-50.105,107,228,1,-25.15,4.668,-64.694,203,263,1,-8.867,-1.232,-63.94,159,270,1,-16.259,-2.432,-64.282,174,347,1,-13.762,-15.432,-64.167,174,406,1,-13.762,-25.432,-64.167,159,483,1,-16.259,-38.432,-64.282,203,492,1,-8.767,-39.632,-63.936,107,524,0,-25.15,-45.532,-64.694
N3_TRAY_A_L_742.png,A,742,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_742.png,leftcam,-54.086,20.432,52.456,-0.0,2.633,-0.0,686,411,0,56.439,-20.432,-49.916,107,228,1,-25.178,4.668,-64.481,202,263,1,-8.896,-1.232,-63.732,159,270,1,-16.288,-2.432,-64.072,173,347,1,-13.79,-15.432,-63.957,173,407,1,-13.79,-25.432,-63.957,159,484,1,-16.288,-38.432,-64.072,203,492,1,-8.796,-39.632,-63.727,107,525,0,-25.178,-45.532,-64.481
N3_TRAY_A_L_743.png,A,743,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_743.png,leftcam,-54.086,20.432,52.251,-0.0,2.617,-0.0,688,412,0,56.415,-20.432,-49.727,106,228,1,-25.206,4.668,-64.269,202,263,1,-8.923,-1.232,-63.525,158,270,1,-16.315,-2.432,-63.863,173,348,1,-13.818,-15.432,-63.748,173,407,1,-13.818,-25.432,-63.748,158,485,1,-16.315,-38.432,-63.863,203,493,1,-8.823,-39.632,-63.52,106,525,0,-25.206,-45.532,-64.269
N3_TRAY_A_L_744.png,A,744,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_744.png,leftcam,-54.086,20.432,52.045,-0.0,2.6,-0.0,689,413,0,56.391,-20.432,-49.538,105,228,1,-25.234,4.668,-64.056,202,263,1,-8.951,-1.232,-63.316,158,270,1,-16.343,-2.432,-63.652,172,348,1,-13.846,-15.432,-63.539,172,408,1,-13.846,-25.432,-63.539,158,486,1,-16.343,-38.432,-63.652,202,494,1,-8.851,-39.632,-63.312,105,526,0,-25.234,-45.532,-64.056
N3_TRAY_A_L_745.png,A,745,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_745.png,leftcam,-54.087,20.432,51.84,-0.0,2.583,-0.0,691,413,0,56.368,-20.432,-49.35,105,228,1,-25.261,4.668,-63.843,201,263,1,-8.978,-1.232,-63.109,157,270,1,-16.371,-2.432,-63.442,172,348,1,-13.873,-15.432,-63.33,172,408,1,-13.873,-25.432,-63.33,157,486,1,-16.371,-38.432,-63.442,202,495,1,-8.878,-39.632,-63.104,105,527,0,-25.261,-45.532,-63.843
N3_TRAY_A_L_746.png,A,746,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_746.png,leftcam,-54.087,20.432,51.635,-0.0,2.567,-0.0,692,414,0,56.345,-20.432,-49.161,104,228,1,-25.288,4.668,-63.631,201,263,1,-9.005,-1.232,-62.901,157,270,1,-16.397,-2.432,-63.233,172,349,1,-13.9,-15.432,-63.121,172,409,1,-13.9,-25.432,-63.121,157,487,1,-16.397,-38.432,-63.233,202,496,1,-8.905,-39.632,-62.897,104,528,0,-25.288,-45.532,-63.631
N3_TRAY_A_L_747.png,A,747,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_747.png,leftcam,-54.087,20.432,51.429,-0.0,2.55,-0.0,694,414,0,56.322,-20.432,-48.972,103,227,1,-25.317,4.668,-63.418,201,263,1,-9.033,-1.232,-62.693,156,270,1,-16.425,-2.432,-63.022,171,349,1,-13.928,-15.432,-62.911,171,410,1,-13.928,-25.432,-62.911,156,488,1,-16.425,-38.432,-63.022,201,496,1,-8.933,-39.632,-62.689,103,529,0,-25.317,-45.532,-63.418
N3_TRAY_A_L_748.png,A,748,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_748.png,leftcam,-54.087,20.432,51.224,-0.0,2.533,-0.0,695,415,0,56.298,-20.432,-48.784,103,227,1,-25.344,4.668,-63.206,200,263,1,-9.06,-1.232,-62.485,156,270,1,-16.453,-2.432,-62.813,171,349,1,-13.956,-15.432,-62.702,171,410,1,-13.956,-25.432,-62.702,156,489,1,-16.453,-38.432,-62.813,201,497,1,-8.96,-39.632,-62.481,103,530,0,-25.344,-45.532,-63.206
N3_TRAY_A_L_749.png,A,749,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_749.png,leftcam,-54.088,20.432,51.018,-0.0,2.517,-0.0,697,416,0,56.276,-20.432,-48.593,102,227,1,-25.37,4.668,-62.993,200,263,1,-9.086,-1.232,-62.277,155,270,1,-16.479,-2.432,-62.602,170,350,1,-13.981,-15.432,-62.492,170,411,1,-13.981,-25.432,-62.492,155,489,1,-16.479,-38.432,-62.602,201,498,1,-8.986,-39.632,-62.273,102,531,0,-25.37,-45.532,-62.993
N3_TRAY_A_L_750.png,A,750,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_750.png,leftcam,-54.088,20.432,50.813,-0.0,2.5,-0.0,698,416,0,56.253,-20.432,-48.405,101,227,1,-25.398,4.668,-62.781,200,263,1,-9.113,-1.232,-62.07,155,270,1,-16.506,-2.432,-62.392,170,350,1,-14.009,-15.432,-62.283,170,411,1,-14.009,-25.432,-62.283,155,490,1,-16.506,-38.432,-62.392,200,499,1,-9.013,-39.632,-62.065,101,532,0,-25.398,-45.532,-62.781
N3_TRAY_A_L_751.png,A,751,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_751.png,leftcam,-54.088,20.432,50.607,-0.0,2.483,-0.0,700,417,0,56.23,-20.432,-48.216,101,227,1,-25.425,4.668,-62.567,199,263,1,-9.141,-1.232,-61.861,154,270,1,-16.534,-2.432,-62.182,169,350,1,-14.036,-15.432,-62.073,169,412,1,-14.036,-25.432,-62.073,154,491,1,-16.534,-38.432,-62.182,200,500,1,-9.041,-39.632,-61.857,101,533,0,-25.425,-45.532,-62.567
N3_TRAY_A_L_752.png,A,752,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_752.png,leftcam,-54.088,20.432,50.402,-0.0,2.467,-0.0,701,418,0,56.207,-20.432,-48.027,100,227,1,-25.452,4.668,-62.355,199,263,1,-9.167,-1.232,-61.654,154,270,1,-16.56,-2.432,-61.972,169,351,1,-14.062,-15.432,-61.865,169,412,1,-14.062,-25.432,-61.865,154,492,1,-16.56,-38.432,-61.972,199,500,1,-9.067,-39.632,-61.649,100,534,0,-25.452,-45.532,-62.355
N3_TRAY_A_L_753.png,A,753,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_753.png,leftcam,-54.089,20.432,50.197,-0.0,2.45,-0.0,703,418,0,56.185,-20.432,-47.839,99,227,1,-25.478,4.668,-62.143,199,263,1,-9.193,-1.232,-61.446,153,271,1,-16.586,-2.432,-61.762,168,351,1,-14.088,-15.432,-61.656,168,413,1,-14.088,-25.432,-61.656,153,493,1,-16.586,-38.432,-61.762,199,501,1,-9.093,-39.632,-61.442,99,535,0,-25.478,-45.532,-62.143
N3_TRAY_A_L_754.png,A,754,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_754.png,leftcam,-54.089,20.432,49.991,-0.0,2.433,-0.0,705,419,0,56.162,-20.432,-47.65,99,227,1,-25.505,4.668,-61.93,198,263,1,-9.22,-1.232,-61.238,153,271,1,-16.613,-2.432,-61.552,168,351,1,-14.115,-15.432,-61.446,168,413,1,-14.115,-25.432,-61.446,153,493,1,-16.613,-38.432,-61.552,199,502,1,-9.12,-39.632,-61.233,99,536,0,-25.505,-45.532,-61.93
N3_TRAY_A_L_755.png,A,755,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_755.png,leftcam,-54.089,20.432,49.786,-0.0,2.417,-0.0,706,420,0,56.14,-20.432,-47.461,98,227,1,-25.531,4.668,-61.718,198,263,1,-9.245,-1.232,-61.03,152,271,1,-16.639,-2.432,-61.342,168,352,1,-14.141,-15.432,-61.237,168,414,1,-14.141,-25.432,-61.237,152,494,1,-16.639,-38.432,-61.342,198,503,1,-9.146,-39.632,-61.026,98,537,0,-25.531,-45.532,-61.718
N3_TRAY_A_L_756.png,A,756,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_756.png,leftcam,-54.089,20.432,49.58,-0.0,2.4,-0.0,708,420,0,56.118,-20.432,-47.271,97,227,1,-25.558,4.668,-61.504,197,263,1,-9.272,-1.232,-60.822,152,271,1,-16.666,-2.432,-61.132,167,352,1,-14.168,-15.432,-61.027,167,414,1,-14.168,-25.432,-61.027,152,495,1,-16.666,-38.432,-61.132,198,504,1,-9.172,-39.632,-60.817,97,538,0,-25.558,-45.532,-61.504
N3_TRAY_A_L_757.png,A,757,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_757.png,leftcam,-54.09,20.432,49.375,-0.0,2.383,-0.0,709,421,0,56.096,-20.432,-47.083,96,226,1,-25.584,4.668,-61.292,197,263,1,-9.298,-1.232,-60.614,151,271,1,-16.691,-2.432,-60.922,167,352,1,-14.194,-15.432,-60.818,167,415,1,-14.194,-25.432,-60.818,151,496,1,-16.691,-38.432,-60.922,198,505,1,-9.198,-39.632,-60.61,96,539,0,-25.584,-45.532,-61.292
N3_TRAY_A_L_758.png,A,758,../Dataset/TASI_EROSS_SIM_N3/TRAY_A_leftcam_processed/N3_TRAY_A_L_758.png,leftcam,-54.09,20.432,49.17,-0.0,2.367,-0.0,711,421,0,56.075,-20.432,-46.894,96,226,1,-25.609,4.668,-61.08,197,263,1,-9.323,-1.232,-60.407,151,271,1,-16.717,-2.432,-60.712,166,353,1,-14.219,-15.432,-60.609,166,415,1,-14.219,-25.432,-60.609,151,497,1,-16.717,-38.432,-60.712,197,505,1,-9.223,-39.632,-60.402,96,539,0,-25.609,-45.532,-61.08
